,_id,meta_title,page_title,meta_description,views,times_used,prod_title,prod_invoice_title,tags,variation,product-features,popularSuggest,specifications,more_information,categoryId,created_at,schema
10,1192091,Culinary Depot Inc SMF620 - McKesson Medical-Surgical,Culinary Depot Inc SMF620 - McKesson Medical-Surgical,Viulcan SCALEBLOCKER™ Water Filter System 9-1/2 X 15-1/2 X 18-1/2 Inch Culinary Depot Inc SMF620,0,,Viulcan SCALEBLOCKER™ Water Filter System 9-1/2 X 15-1/2 X 18-1/2 Inch,"FILTER, WATER TRTMT SYSTEM SCALE BLOCKER F/C24GA10 STEAMER",[],[],"['Single cartridge design', '1/4 turn cartridge quick disconnect and connect for easy', 'Category 3 recyclable cartridge', 'Nano crystal scale reduction reduces the need for', 'Quick connect inlet and outlet assemblies for reversing', 'Shut off valve and pressure gauge standard', 'Filtered water test valve', 'Treats water up to 300 PPM (17.5 grains), hardness', 'Removes up to 4 PPM chlorine/chloramines']",[],"{'McKesson #': '1192091', 'Manufacturer #': 'SMF620', 'Brand': 'Viulcan SCALEBLOCKER™', 'Manufacturer': 'Culinary Depot Inc', 'Country of Origin': 'Unknown', 'Application': 'Water Filter System', 'Dimensions': '9-1/2 X 15-1/2 X 18-1/2 Inch', 'UNSPSC Code': '40161502'}",[],1537374,2022-05-01 22:44:46.860649,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Water Filter System', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/1192091_front.jpg', 'description': 'Viulcan SCALEBLOCKER™ Water Filter System 9-1/2 X 15-1/2 X 18-1/2 Inch', 'manufacturer': 'Culinary Depot Inc', 'mpn': 'SMF620', 'model': 'SMF620', 'brand': {'@type': 'Thing', 'name': 'Viulcan SCALEBLOCKER™'}}"
11,1182711,U-Line UANP115-SS01A - McKesson Medical-Surgical,U-Line UANP115-SS01A - McKesson Medical-Surgical,Ice Maker U-Line Freestanding 90 lbs Sccop U-Line UANP115-SS01A,0,,Ice Maker U-Line Freestanding 90 lbs Sccop,"MACHINE, ICE NUGGET S/STL W/PUMP TOUCH PAD CNTRL 15""",[],[],"['Stainless Steel Door : Durable, attractive one piece stainless steel door for long lasting usage', 'ENERGY STAR Qualified, STAR-K KOSHER CERTIFICATION, ADA Compliant', '1 Year (parts & labor) / 5 year sealed system (parts)', 'Daily Ice Production, and 30 lbs. Storage Capacity']","[1142763, 1087717, 1119393, 1199560]","{'McKesson #': '1182711', 'Manufacturer #': 'UANP115-SS01A', 'Brand': 'U-Line', 'Manufacturer': 'U-Line', 'Country of Origin': 'Unknown', 'Application': 'Ice Maker', 'Capacity': '90 lbs', 'Color': 'Silver', 'Dimensions': '15 X 25 X 35 Inch', 'Dispensing Method': 'Sccop', 'Ice Type': 'Nugget', 'Type': 'Freestanding', 'UNSPSC Code': '23181803'}",[],1001221,2022-05-01 22:53:59.146855,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Ice Maker', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/1182711_left.jpg', 'description': 'Ice Maker U-Line Freestanding 90 lbs Sccop', 'manufacturer': 'U-Line', 'mpn': 'UANP115-SS01A', 'model': 'UANP115-SS01A', 'brand': {'@type': 'Thing', 'name': 'U-Line'}}"
12,1142763,Culinary Depot Inc ICEU150HA - McKesson Medical-Surgical,Culinary Depot Inc ICEU150HA - McKesson Medical-Surgical,Ice Maker Ice-O-Matic Commercial 100-200 lbs Scoop from Bin Culinary Depot Inc ICEU150HA,0,,Ice Maker Ice-O-Matic Commercial 100-200 lbs Scoop from Bin,"ICE MAKER, HALF CUBE ICEOMATIC185LBS",[],[],"['Call manufacturer for price quote', 'Space-saving 24"" (610 mm) wide undercounter design', 'Durable, electroless nickel plating on all evaporator plates ensures reliability', 'Constructed from corrosion-resistant stainless steel and fingerprint-proof plastic', 'Harvest Assist provides consistent ice production for the life of the Commercial ice maker while reducing energy consumption and increasing capacity', 'Longest warranty in the industry. Purchase an Ice-O-Matic water filter with your cube Ice-O-Matic ice maker, replace the filter every six months, and the evaporator warranty is extended to 7 years parts and labor', ""Pure Ice® exclusively by Ice-O-Matic. Built-in antimicrobial protection for the life of the Commercial ice maker inhibits bacteria growth on Ice-O-Matic ice maker surfaces. Ice-O-Matic's optional water filtration system provides protection against unpleasant tastes, odors and scale formation"", 'Produces up to 185 lbs (84 kg) of ice per day']","[1182711, 1087717, 1119393, 1199560]","{'McKesson #': '1142763', 'Manufacturer #': 'ICEU150HA', 'Brand': 'Ice-O-Matic', 'Manufacturer': 'Culinary Depot Inc', 'Country of Origin': 'Unknown', 'Application': 'Ice Maker', 'Capacity': '100-200 lbs', 'Clear Ice': 'Yes', 'Color': 'Brown', 'Dimensions': '24-1/2 X 26-1/5 X 39 Inch', 'Dispensing Method': 'Scoop from Bin', 'Ice Type': 'Half-Cube', 'Type': 'Commercial', 'UNSPSC Code': '23181803'}",[],1001221,2022-05-01 22:44:37.139606,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Ice Maker', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/1142763_left.jpg', 'description': 'Ice Maker Ice-O-Matic Commercial 100-200 lbs Scoop from Bin', 'manufacturer': 'Culinary Depot Inc', 'mpn': 'ICEU150HA', 'model': 'ICEU150HA', 'brand': {'@type': 'Thing', 'name': 'Ice-O-Matic'}}"
13,1199560,Fisher Scientific 09-540-002 - McKesson Medical-Surgical,Fisher Scientific 09-540-002 - McKesson Medical-Surgical,Ice Maker CurranTaylor™ Scotsman™ Commerical / Freestanding 100 lbs. Scoop Fisher Scientific 09-540-002,0,,Ice Maker CurranTaylor™ Scotsman™ Commerical / Freestanding 100 lbs. Scoop,"ICE MAKER, NUGGET SCOTSMAN FLOOR MODEL 100LB ICE/12GL",[],[],"['NUGGET ice machine preferred for lab, clinical, and education use', 'CurranTaylor™ Scotsman™ self contained nugget ice packs tightly and cools quickly', 'Includes: Legs, scoop, cordset']","[1182711, 1142763, 1087717, 1119393]","{'McKesson #': '1199560', 'Manufacturer #': '09-540-002', 'Brand': 'CurranTaylor™ Scotsman™', 'Manufacturer': 'Fisher Scientific', 'Country of Origin': 'Unknown', 'Application': 'Ice Maker', 'Capacity': '100 lbs.', 'Color': 'Staineless Steel', 'Dimensions': '20 X 27.7 X 37-3/5 Inch', 'Dispensing Method': 'SCOOP', 'Ice Type': 'Nugget', 'Type': 'Commerical / Freestanding', 'UNSPSC Code': '24131900'}",[],1001221,2022-05-01 22:46:25.258050,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Ice Maker', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/1199560_left.jpg', 'description': 'Ice Maker CurranTaylor™ Scotsman™ Commerical / Freestanding 100 lbs. Scoop', 'manufacturer': 'Fisher Scientific', 'mpn': '09-540-002', 'model': '09-540-002', 'brand': {'@type': 'Thing', 'name': 'CurranTaylor™ Scotsman™'}}"
14,1103351,U-Line UHCR115-BS01A - McKesson Medical-Surgical,U-Line UHCR115-BS01A - McKesson Medical-Surgical,Ice Maker U-Line Freestanding 89 lbs. Scoop U-Line UHCR115-BS01A,0,,Ice Maker U-Line Freestanding 89 lbs. Scoop,"ICEMAKER, 25LB CAPACITY BLK",[],[],"['Uses less than 3 gallons of water to produce up to 25 lbs of ice per day', 'Daily ice production rate is approx. 4 times greater than the average household refrigerator', 'On/Off switch is conveniently located on lower face of unit', 'No drain required', 'Standard commercial stainless steel handle is interchangeable with professional handle accessory', 'Door swing is field reversible']","[1182711, 1142763, 1087717, 1119393]","{'McKesson #': '1103351', 'Manufacturer #': 'UHCR115-BS01A', 'Brand': 'U-Line', 'Manufacturer': 'U-Line', 'Country of Origin': 'Unknown', 'Application': 'Ice Maker', 'Capacity': '89 lbs.', 'Clear Ice': 'No', 'Color': 'Black', 'Dimensions': '14-15/16 X 23 X 32 Inch', 'Dispensing Method': 'SCOOP', 'Ice Type': 'Crescent', 'Type': 'Freestanding', 'UNSPSC Code': '23181803'}",[],1001221,2022-05-01 22:54:13.415611,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Ice Maker', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/1103351.jpg', 'description': 'Ice Maker U-Line Freestanding 89 lbs. Scoop', 'manufacturer': 'U-Line', 'mpn': 'UHCR115-BS01A', 'model': 'UHCR115-BS01A', 'brand': {'@type': 'Thing', 'name': 'U-Line'}}"
15,1183876,Culinary Depot Inc DCM-500BAH - McKesson Medical-Surgical,Culinary Depot Inc DCM-500BAH - McKesson Medical-Surgical,Ice Maker & Water Dispenser Hoshizaki Countertop 40 lbs Push Button Culinary Depot Inc DCM-500BAH,0,,Ice Maker & Water Dispenser Hoshizaki Countertop 40 lbs Push Button,"DISPENSER, ICE/WATER COUNTERTOP S/STL 26""X22.50""X40""",[],[],"['Call manufacturer for price quote', '450-lb. AHRI-certified daily ice production', 'Self-contained condenser', 'Air-cooled motor', 'Push button dispensing operation for water and ice', 'Stainless steel exterior and bin interior withstand high-volume use', 'CleanCycle24 purges the unit of impurities every hour to ensure pure ice production', '618-lb. maximum daily ice production']","[1120882, 1190732, 1190733, 1110410]","{'McKesson #': '1183876', 'Manufacturer #': 'DCM-500BAH', 'Brand': 'Hoshizaki', 'Manufacturer': 'Culinary Depot Inc', 'Country of Origin': 'Unknown', 'Application': 'Ice Maker & Water Dispenser', 'Capacity': '40 lbs', 'Color': 'Silver', 'Dimensions': '22-1/2 X 26 X 40 Inch', 'Dispensing Method': 'Push Button', 'Ice Type': 'Cublets', 'Type': 'Countertop', 'UNSPSC Code': '42192602'}",[],1001221,2022-05-01 22:44:42.068017,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Ice Maker &amp; Water Dispenser', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/1183876_left.jpg', 'description': 'Ice Maker &amp; Water Dispenser Hoshizaki Countertop 40 lbs Push Button', 'manufacturer': 'Culinary Depot Inc', 'mpn': 'DCM-500BAH', 'model': 'DCM-500BAH', 'brand': {'@type': 'Thing', 'name': 'Hoshizaki'}}"
16,1120882,Culinary Depot Inc HID525A-1 - McKesson Medical-Surgical,Culinary Depot Inc HID525A-1 - McKesson Medical-Surgical,Ice Maker & Water Dispenser Scotsman Counter Top 500-600 lbs Touch Free Culinary Depot Inc HID525A-1,0,,Ice Maker & Water Dispenser Scotsman Counter Top 500-600 lbs Touch Free,"DISPENSER, ICE/WATER MERIDIAN",[],[],"['Call manufacturer for price quote', 'The H2 Nugget Ice this model produces is slow-melting, chewable and dispenses reliably from the air cooled commercial ice dispenser', 'The Nuggets are ⅗%XE2%X80? x 5/16%XE2%X80? x ⅜%XE2%X80? and this machine can produce up to 500 lbs of it every 24 hours', 'This unit stores 25 lbs of ice and keeps it cool and ready for dispensing', 'The Scotsman HID525A-1 Meridian ice water dispenser is a sleek air cooled ice dispenser that provides easy to access ice and water']","[1183876, 1190732, 1190733, 1110410]","{'McKesson #': '1120882', 'Manufacturer #': 'HID525A-1', 'Brand': 'Scotsman', 'Manufacturer': 'Culinary Depot Inc', 'Country of Origin': 'Unknown', 'Application': 'Ice Maker & Water Dispenser', 'Capacity': '500-600 lbs', 'Clear Ice': 'Yes', 'Color': 'Silver', 'Dimensions': '21-1/4 X 24-3/8 X 35 Inch', 'Dispensing Method': 'Touch Free', 'Ice Type': 'Nugget', 'Type': 'Counter Top', 'UNSPSC Code': '48101709'}",[],1001221,2022-05-01 22:44:40.502390,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Ice Maker &amp; Water Dispenser', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/1120882_left.JPG', 'description': 'Ice Maker &amp; Water Dispenser Scotsman Counter Top 500-600 lbs Touch Free', 'manufacturer': 'Culinary Depot Inc', 'mpn': 'HID525A-1', 'model': 'HID525A-1', 'brand': {'@type': 'Thing', 'name': 'Scotsman'}}"
17,1131220,The Alternative Source Medical LLC SC-CU0515GA - McKesson Medical-Surgical,The Alternative Source Medical LLC SC-CU0515GA - McKesson Medical-Surgical,Refurbished Ice Maker SCOTSMAN Commercial 58 lbs Scoop from Bin The Alternative Source Medical LLC SC-CU0515GA,0,,Refurbished Ice Maker SCOTSMAN Commercial 58 lbs Scoop from Bin,"ICE MACHINE, UNDRCNTR SCOTSMANSINGLE DOOR REFURB",[],[],"['Air Cooled', 'Assembled in the USA', 'Corrosion resistant exterior', 'Slide back door allows easy access to ice in the bin', 'Intuitive control panel allows for quick and easy operation', 'Ice scoop included', 'Only 15%XE2%X80? wide, the ice maker can be placed in the tightest locations', 'Optional floor mount kit allows for installation under 34%XE2%X80? ADA counter tops', 'Produces up to 58 lb (26 kg) per day and stores 36 lb (16 kg), meeting the ice demands for many different applications', 'Unique evaporator produces crystal clear cubes']",[],"{'McKesson #': '1131220', 'Manufacturer #': 'SC-CU0515GA', 'Brand': 'Scotsman', 'Manufacturer': 'The Alternative Source Medical LLC', 'Country of Origin': 'United States', 'Application': 'Refurbished Ice Maker', 'Capacity': '58 Lbs', 'Color': 'Brown', 'Dispensing Method': 'Scoop from Bin', 'Ice Type': 'Cube', 'Type': 'Commercial', 'UNSPSC Code': '23181803'}",[],1001221,2022-05-01 22:52:53.030529,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Refurbished Ice Maker', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/1131220_left.jpg', 'description': 'Refurbished Ice Maker SCOTSMAN Commercial 58 lbs Scoop from Bin', 'manufacturer': 'The Alternative Source Medical LLC', 'mpn': 'SC-CU0515GA', 'model': 'SC-CU0515GA', 'brand': {'@type': 'Thing', 'name': 'Scotsman'}}"
18,1087717,U-Line U-CLR1215B-40B - McKesson Medical-Surgical,U-Line U-CLR1215B-40B - McKesson Medical-Surgical,Ice Maker U-Line Freestanding 59 Lbs Scoop U-Line U-CLR1215B-40B,0,,Ice Maker U-Line Freestanding 59 Lbs Scoop,"ICEMAKER, 60LB CAPACITY",[],[],"['Produces up to 60 lbs of clear cubed ice per day', 'Digital touch pad contains functions for managing ice cube density', 'Silent setting temporarily suspends production of ice for 3 hours', 'Factory-installed drain pump, water and drain line simplifies setup', 'Cleaning indicator alert and reversible door swing provide additional convenience']","[1182711, 1142763, 1119393, 1199560]","{'McKesson #': '1087717', 'Manufacturer #': 'U-CLR1215B-40B', 'Brand': 'U-Line', 'Manufacturer': 'U-Line', 'Country of Origin': 'Unknown', 'Application': 'Ice Maker', 'Capacity': '59 Lbs', 'Clear Ice': 'Yes', 'Color': 'Black', 'Dimensions': '14-15/16 X 24 X 34-1/8 Inch', 'Dispensing Method': 'SCOOP', 'Ice Type': 'Cube', 'Type': 'Freestanding', 'UNSPSC Code': '23181803'}",[],1001221,2022-05-01 22:54:05.553536,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Ice Maker', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/1087717.jpg', 'description': 'Ice Maker U-Line Freestanding 59 Lbs Scoop', 'manufacturer': 'U-Line', 'mpn': 'U-CLR1215B-40B', 'model': 'U-CLR1215B-40B', 'brand': {'@type': 'Thing', 'name': 'U-Line'}}"
19,1119393,Culinary Depot Inc DCM-270BAH-OS - McKesson Medical-Surgical,Culinary Depot Inc DCM-270BAH-OS - McKesson Medical-Surgical,Ice Maker Hoshizaki Counter Top 170 lbs. Push Button Culinary Depot Inc DCM-270BAH-OS,0,,Ice Maker Hoshizaki Counter Top 170 lbs. Push Button,"MACHINE/DISPENSER, ICE OPTI-SERVE SERIES",[],[],"['Call manufacturer for price quote', 'Sself-contained condenser', 'Air-cooled', 'Opti-Serve Ice Maker/Water Dispenser']","[1182711, 1142763, 1087717, 1199560]","{'McKesson #': '1119393', 'Manufacturer #': 'DCM-270BAH-OS', 'Brand': 'Hoshizaki', 'Manufacturer': 'Culinary Depot Inc', 'Country of Origin': 'Unknown', 'Application': 'Ice Maker', 'Capacity': '170 lbs.', 'Clear Ice': 'Yes', 'Dimensions': '16.56 X 24.16 X 31.69 Inch', 'Dispensing Method': 'Push Button', 'Ice Type': 'Cube', 'Type': 'Counter Top', 'UNSPSC Code': '23181803'}",[],1001221,2022-05-01 22:44:39.683442,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Ice Maker', 'image': '', 'description': 'Ice Maker Hoshizaki Counter Top 170 lbs. Push Button', 'manufacturer': 'Culinary Depot Inc', 'mpn': 'DCM-270BAH-OS', 'model': 'DCM-270BAH-OS', 'brand': {'@type': 'Thing', 'name': 'Hoshizaki'}}"
20,1190732,Culinary Depot Inc CNF0201A-L - McKesson Medical-Surgical,Culinary Depot Inc CNF0201A-L - McKesson Medical-Surgical,Ice Maker & Water Dispenser Manitowoc Commercial Countertop 10 lbs Storage Push Button Culinary Depot Inc CNF0201A-L,0,,Ice Maker & Water Dispenser Manitowoc Commercial Countertop 10 lbs Storage Push Button,"DISPENSER, ICE MAKER & WATER COUNTER TOP 16 1/4""X24""X35"" D/S",[],[],"['Call manufacturer for price quote', 'The unit produces up to 315 lbs of nugget ice and provides instant access to water so your guests can get a refreshing glass on the fly', 'A commercial ice machine and a Manitowoc water dispenser in one, this commercial ice water dispenser from Manitowoc Ice makes the most of your counter space']","[1120882, 1183876, 1190733, 1110410]","{'McKesson #': '1190732', 'Manufacturer #': 'CNF0201A-L', 'Brand': 'Manitowoc', 'Manufacturer': 'Culinary Depot Inc', 'Country of Origin': 'Unknown', 'Application': 'Ice Maker & Water Dispenser', 'Capacity': '10 lbs Storage', 'Color': 'Silver', 'Dimensions': '16-1/4 X 24 X 35 Inch', 'Dispensing Method': 'Push Button', 'Ice Type': 'Nugget', 'Type': 'Commercial Countertop', 'UNSPSC Code': '52141557'}",[],1001221,2022-05-01 22:44:43.284072,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Ice Maker &amp; Water Dispenser', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/1190732_left.jpg', 'description': 'Ice Maker &amp; Water Dispenser Manitowoc Commercial Countertop 10 lbs Storage Push Button', 'manufacturer': 'Culinary Depot Inc', 'mpn': 'CNF0201A-L', 'model': 'CNF0201A-L', 'brand': {'@type': 'Thing', 'name': 'Manitowoc'}}"
21,1190755,Culinary Depot Inc D570 - McKesson Medical-Surgical,Culinary Depot Inc D570 - McKesson Medical-Surgical,Ice Maker Manitowoc Commercial 532 lbs Scoop for Bin Culinary Depot Inc D570,0,,Ice Maker Manitowoc Commercial 532 lbs Scoop for Bin,"ICE BIN, SIDE HINGED FRONT OPENING 30""X34""X50"" D/S",[],[],"['Call manufacturer for price quote', 'Polyurethane Artic Blue bin liner accentuates the crisp clear ice from a Manitowoc Ice Machine', 'Unique cammed bin door self-latch keeps the door in the open position and keeps the employee safe when scooping ice', 'Door is angled 53 degrees to allow for easier access to the ice in the bin especially when scooping from the bottom', 'Manitowoc exterior material has better corrosion resistance than stainless steel, is smudge resistant and easy to keep clean', 'Clever built in side grips allow you to lift the bin door from anywhere you are standing (left, right or center) even when you have just one hand free', 'Built-in scoop holder, keeps the ice scoop handle above the ice, or purchases the optional NSF approved External Scoop Holder Kit # K00461', 'NSF approved sanitary ice scoop included with each bin', 'Built-in knuckle and thumb guard', 'Insulates the ice bin, reduces sweat on the door, helps keep ice lasting longer']","[1182711, 1142763, 1087717, 1119393]","{'McKesson #': '1190755', 'Manufacturer #': 'D570', 'Brand': 'Manitowoc', 'Manufacturer': 'Culinary Depot Inc', 'Country of Origin': 'Unknown', 'Application': 'Ice Maker', 'Capacity': '532 lbs', 'Clear Ice': 'Yes', 'Color': 'Silver', 'Dimensions': '30 X 34 X 50 Inch', 'Dispensing Method': 'Scoop for Bin', 'Ice Type': 'Cube', 'Type': 'Commercial', 'UNSPSC Code': '52141557'}",[],1001221,2022-05-01 22:44:50.761849,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Ice Maker', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/1190755_left.jpg', 'description': 'Ice Maker Manitowoc Commercial 532 lbs Scoop for Bin', 'manufacturer': 'Culinary Depot Inc', 'mpn': 'D570', 'model': 'D570', 'brand': {'@type': 'Thing', 'name': 'Manitowoc'}}"
22,1182706,U-Line UANB115-SS01A - McKesson Medical-Surgical,U-Line UANB115-SS01A - McKesson Medical-Surgical,Freestanding Ice Machine U-Line Commercial 30 lbs Scoop from Bin U-Line UANB115-SS01A,0,,Freestanding Ice Machine U-Line Commercial 30 lbs Scoop from Bin,"MACHINE, ICE NUGGET W/TOUCH PAD CNTRL S/STL HNDL 15"" D/S",[],[],"['This model boasts a high daily ice production rate of up to 90 Lbs. and a capacity of up to 30 Lbs. of crystal clear ice cubes ensuring your party will always have ice on hand', 'Offers five levels of ice fullness', 'Silent setting temporarily suspends ice making for 3 hours', 'Notifies the user when cleaning is needed', 'White interiors are gently illuminated with LED lighting so even after dark, you can easily scoop ice', 'Field reversible door is shipped right-hand hinged', 'Four adjustable leveling legs', 'Digital Touch Pad Control with Blue LED Display', 'If gravity drain is not accessible Factory Installed Drain Pump model is required: UANP115-SS01A']",[],"{'McKesson #': '1182706', 'Manufacturer #': 'UANB115-SS01A', 'Brand': 'U-Line', 'Manufacturer': 'U-Line', 'Country of Origin': 'Unknown', 'Application': 'Freestanding Ice Machine', 'Capacity': '30 lbs', 'Color': 'Silver', 'Dimensions': '15 X 25 X 33 Inch', 'Dispensing Method': 'Scoop from Bin', 'Ice Type': 'Nugget', 'Type': 'Commercial', 'UNSPSC Code': '23181803'}",[],1001221,2022-05-01 22:54:17.857055,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Freestanding Ice Machine', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/1182706_left.jpg', 'description': 'Freestanding Ice Machine U-Line Commercial 30 lbs Scoop from Bin', 'manufacturer': 'U-Line', 'mpn': 'UANB115-SS01A', 'model': 'UANB115-SS01A', 'brand': {'@type': 'Thing', 'name': 'U-Line'}}"
23,1190733,Culinary Depot Inc CNF0201A - McKesson Medical-Surgical,Culinary Depot Inc CNF0201A - McKesson Medical-Surgical,Ice Maker & Water Dispenser Manitowoc Counter Top 10 lb Bin Push Button Culinary Depot Inc CNF0201A,0,,Ice Maker & Water Dispenser Manitowoc Counter Top 10 lb Bin Push Button,"DISPENSER, ICE MAKER & WATER COUNTERTOP 16 1/4""X224""X35"" D/S",[],[],"['Call manufacturer for price quote', 'Nugget style', 'Touchless dispensing', '10 lb Bin storage capacity']","[1120882, 1183876, 1190732, 1110410]","{'McKesson #': '1190733', 'Manufacturer #': 'CNF0201A', 'Brand': 'Manitowoc', 'Manufacturer': 'Culinary Depot Inc', 'Country of Origin': 'Unknown', 'Application': 'Ice Maker & Water Dispenser', 'Capacity': '10 lb Bin', 'Color': 'Stainless Steel', 'Dimensions': '16-1/4 X 24 X 35 Inch', 'Dispensing Method': 'Push Button', 'Ice Type': 'Nugget', 'Type': 'Counter Top', 'UNSPSC Code': '52141557'}",[],1001221,2022-05-01 22:44:44.636946,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Ice Maker &amp; Water Dispenser', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/1190733_right.jpg', 'description': 'Ice Maker &amp; Water Dispenser Manitowoc Counter Top 10 lb Bin Push Button', 'manufacturer': 'Culinary Depot Inc', 'mpn': 'CNF0201A', 'model': 'CNF0201A', 'brand': {'@type': 'Thing', 'name': 'Manitowoc'}}"
24,1185692,Fisher Scientific 09-540-000 - McKesson Medical-Surgical,Fisher Scientific 09-540-000 - McKesson Medical-Surgical,Ice Maker CurranTaylor™ Scotsman™ Commercial 100 lbs. Scoop from Bin Fisher Scientific 09-540-000,0,,Ice Maker CurranTaylor™ Scotsman™ Commercial 100 lbs. Scoop from Bin,"ICE MAKER, SCOTSMAN FLR MODEL FLAKER SUPER COMPACT 12GL D/S",[],[],"['Flaker ice maker machine', 'High grade stainless steel evaporator for max durability', 'Super compact ice machine preferred for lab, clinical, and education use', '3 year parts and labor warranty with exclusive CT Consigliere Service', 'CurranTaylor™ Scotsman™ self contained ice packs tightly and cools quickly', 'Easy-reach slide back door', 'Non-ozone depleting R-134A refrigerant meets all Fed requirements', 'Designed, engineered and assembled in the USA', 'Specific QR code gets quick access to manuals and warranty history', 'Power cord, ice scoop and 6 in. legs included', 'Optional low profile floor mount kit reduces height to less than 32 in']","[1182711, 1142763, 1087717, 1119393]","{'McKesson #': '1185692', 'Manufacturer #': '09-540-000', 'Brand': 'CurranTaylor™ Scotsman™', 'Manufacturer': 'Fisher Scientific', 'Country of Origin': 'Unknown', 'Application': 'Ice Maker', 'Capacity': '100 lbs.', 'Dimensions': '15 X 23.7 X 37-3/8 Inch', 'Dispensing Method': 'Scoop from Bin', 'Type': 'Commercial', 'UNSPSC Code': '24131900'}",[],1001221,2022-05-01 22:46:49.244717,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Ice Maker', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/1185692_left.jpg', 'description': 'Ice Maker CurranTaylor™ Scotsman™ Commercial 100 lbs. Scoop from Bin', 'manufacturer': 'Fisher Scientific', 'mpn': '09-540-000', 'model': '09-540-000', 'brand': {'@type': 'Thing', 'name': 'CurranTaylor™ Scotsman™'}}"
25,1190734,Culinary Depot Inc RNF1100A - McKesson Medical-Surgical,Culinary Depot Inc RNF1100A - McKesson Medical-Surgical,Ice Maker Manitowoc Commercial 1000-1500 lbs Scoop from Bin Culinary Depot Inc RNF1100A,0,,Ice Maker Manitowoc Commercial 1000-1500 lbs Scoop from Bin,"ICE MAKER, NUGGET STYLE AIR COOLED CONDENSER 30"" D/S",[],[],"['Call manufacturer for price quote', 'Reduces water expenses by using air to transfer heat out of the machine', 'Less expensive to operate and easier to set up in most locations', 'The condenser is installed on the unit for immediate use', 'Stainless steel finish won’t corrode easily for a lasting unit that can handle intense conditions and demands', 'High-load bearing improves reliability and is virtually maintenance-free', ""85% ice-to-water ratio; doesn't easily dilute beverages"", 'Production: Up to 1,078 lbs of nugget ice every 24 hours', 'Great for use in restaurants, cafes, convenience store, healthcare, and office']","[1182711, 1142763, 1087717, 1119393]","{'McKesson #': '1190734', 'Manufacturer #': 'RNF1100A', 'Brand': 'Manitowoc', 'Manufacturer': 'Culinary Depot Inc', 'Country of Origin': 'Unknown', 'Application': 'Ice Maker', 'Capacity': '1000-1500 lbs', 'Clear Ice': 'Yes', 'Color': 'Silver', 'Dimensions': '23-5/8 X 27-3/8 X 30 Inch', 'Dispensing Method': 'Scoop from Bin', 'Ice Type': 'Nugget', 'Type': 'Commercial', 'UNSPSC Code': '52141557'}",[],1001221,2022-05-01 22:44:45.325055,"{'@context': 'http://schema.org/', '@type': 'Product', 'name': 'Ice Maker', 'image': 'https://imgcdn.mckesson.com/CumulusWeb/Images/High_Res/1190734_left.jpg', 'description': 'Ice Maker Manitowoc Commercial 1000-1500 lbs Scoop from Bin', 'manufacturer': 'Culinary Depot Inc', 'mpn': 'RNF1100A', 'model': 'RNF1100A', 'brand': {'@type': 'Thing', 'name': 'Manitowoc'}}"
