sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels,manufacturer
MDPAUPJF112R,,Default,virtual,Default Category,base,AESCULAP SterilContainer System,,"<ul><li> Reliable...for patients and hospital staff. Aesculap SterilContainer products ensure proper storage, transportation and sterilization of surgical instruments.</li><li> Cost-effective reusable container system... low operating expense and typical 10+ year service life.</li><li> Easy to handle...simple, fast and efficient - lightweight aluminum and ergonomic handles.</li><li> Clear identification...using colored lids, indicator labels, identification labels and barcoding... clearly identifiable and standardized, easy to track and document.</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Cook Medical G22217 - McKesson Medical-Surgical,,Biliary Stent Cotton-Huibregtse® 7 Fr. 15 cm Cook Medical G22217,,,,,,,,,2022-05-01 22:37:59.457490,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,AESCULAP INC
MDPKSIG35007BU,,Default,virtual,Default Category,base,G3 Quicklook AED Backpacks,,"<ul><li> All-in-one first responder AED backpack ideal for use in public areas</li><li> QuickZip access to main compartment through back panel, maintaining access to contents and AED</li><li> Single-buckle EMS AED pocket offers quick access to the Defibrillator</li><li> Tarpaulin bottom panel for protection from abrasion and the elements</li><li> Other features include molded foam shoulder straps, internal hook-and-loop straps to secure contents, protective foam lining, large side pockets and quick-stash pocket</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Cook Medical G15607 - McKesson Medical-Surgical,,Ureteral Stent Set Sof-Flex® Double Pigtail 3 Fr. 10 cm Polyurethane Cook Medical G15607,,,,,,,,,2022-05-01 22:36:55.204702,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,STATPACKS
MDPKDL1140AZ,,Default,virtual,Default Category,base,SureCare Bladder Control Pads,,"<ul><li> Bladder control pad with blue acquisition layer and super-absorbent polymers offers discreet protection, fluid retention and odor reduction for light incontinence</li><li> Adhesive backing meant for use in undergarments</li><li> Individually wrapped</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Cook Medical G17648 - McKesson Medical-Surgical,,Urethral Stent Firlit-Kluge 8.0 Fr. 30 cm Silicone Cook Medical G17648,,,,,,,,,2022-05-01 22:38:12.190116,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,CARDINAL HEALTH
MDPKCD51508,,Default,virtual,Default Category,base,Poise Maximum Absorbency Incontinence,,Poise Maximum Absorbency Incontinence.,,,Taxable Goods,Not Visible Individually,0,,,,,Cook Medical G17852 - McKesson Medical-Surgical,,Ureteral Stent Set Sof-Flex® Pigtail 4.7 Fr. 8 to 20 cm Cook Medical G17852,,,,,,,,,2022-05-01 22:37:26.434641,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,KIMBERLY-CLARK CORPORATION
MDPEVSBAGWD2902,,Default,virtual,Default Category,base,Drawtape Soiled Linen Liners,,"<ul><li> Soiled Linen liners are used in hospitals and healthcare facilities by housekeeping services to store used linens (bedsheets, hospital gowns, towels, etc.) that may have been exposed to bodily fluids</li><li> Used for portable hampers in these facilities</li><li> Available in multiple sizes and thicknesses </li><li> Printed with ""Soiled Linen"" in English and Spanish</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Cook Medical G15144 - McKesson Medical-Surgical,,Ureteral Stent Set Double Pigtail 6 Fr. 22 cm Silicone Cook Medical G15144,,,,,,,,,2022-05-01 22:36:57.760613,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
MDPAUPJF148R,,Default,virtual,Default Category,base,AESCULAP SterilContainer System,,"<ul><li> Reliable...for patients and hospital staff. Aesculap SterilContainer products ensure proper storage, transportation and sterilization of surgical instruments.</li><li> Cost-effective reusable container system... low operating expense and typical 10+ year service life.</li><li> Easy to handle...simple, fast and efficient - lightweight aluminum and ergonomic handles.</li><li> Clear identification...using colored lids, indicator labels, identification labels and barcoding... clearly identifiable and standardized, easy to track and document.</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Cook Medical G22161 - McKesson Medical-Surgical,,Biliary Stent Zimmon® Pigtail 7 Fr. 4 cm Cook Medical G22161,,,,,,,,,2022-05-01 22:37:30.532595,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,AESCULAP INC
MDPMDRBBMTD201YY,,Default,virtual,Default Category,base,Marco 2 Drawer Bassinets,,"<ul><li> 10° tilt capacity</li><li> Dual handles</li><li> 5"" casters (2 locking, 2 nonlocking)</li><li> Self-closing with heavy-duty drawers that stay closed during transport</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Cook Medical G46191 - McKesson Medical-Surgical,,Stent Retriever Nsnare™ 2.4 Fr. 115 cm Nitinol Cook Medical G46191,,,,,,,,,2022-05-01 22:36:56.732764,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,AMICO CORPORATION
MDPMAP102800H,,Default,virtual,Default Category,base,MetriCide 28 Disinfectant,,<ul><li>Can be used and reused as a sterilant and high-level disinfectant for up to 28 days</li><li>Recommended for immersible and heat-sensitive equipment and instruments </li><li>2.5% buffered glutaraldehyde </li><li>No dilution required</li><li>Surfactant included</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Bard Peripheral Vascular FEM08080 - McKesson Medical-Surgical,,Endovascular Stent Graft Fluency® Plus 9 Fr. Bard Peripheral Vascular FEM08080,,,,,,,,,2022-05-01 22:35:28.156354,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,METREX RESEARCH
MDPTAH329010760U,,Default,virtual,Default Category,base,FlexiCare CapnoCare CO2 Sampling Device Connector,,"<ul><li> For use during critical situations when monitoring of EtCO2 is required</li><li> Can be used with a resuscitator bag for intubated patients or with anesthesia masks</li><li>Hydrophobic filter protects monitor from condensation and cross-contamination risks</li><li> 22/15 mm universal connectors can be used with ET tubes or anesthesia masks; 10' line enables clinicians to easily connect the patient to the monitor, even from a distance</li><li>Pre-assembled fixed line saves time and reduces the risk of misassembly and delays in critical clinical situations</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Cook Medical G49872 - McKesson Medical-Surgical,,Ureteral Stent Universa® Double Pigtail 6 Fr. 22 cm Hydrophilic Coated Cook Medical G49872,,,,,,,,,2022-05-01 22:37:56.768509,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,FLEXICARE
MDPNON024042,,Default,virtual,Default Category,base,Infectious Linen Liners,,"<ul><li> Used in healthcare facilities to safely collect and dispose of hazardous medical waste such as linen, blood products, and materials contaminated with bodily fluids</li><li> Encourage proper handling and disposal, helping to protect workers from unnecessary exposure and ensure disposal procedures are followed</li><li> Color-coding biohazard symbols and bilingual markings help keep materials separated</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Cook Medical G25381 - McKesson Medical-Surgical,,Preloaded Biliary Stent Oasis® 10 Fr. 9 cm Cook Medical G25381,,,,,,,,,2022-05-01 22:37:22.827431,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
MDPMPH089201,,Default,virtual,Default Category,base,Melamine Bassinets,,"<ul><li> Constructed of medical grade melamine</li><li> Pull out deck for extra work space </li><li> Side chart holder </li><li> 5"" locking casters</li><li> Basket and mattress not included</li><li> Please contact your Medline sales representative for finish options</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Olympus America Inc 5202100 - McKesson Medical-Surgical,,Ureteral Stent Double-J® Closed Tip 6 Fr. 26 cm Silicone Olympus America Inc 5202100,,,,,,,,,2022-05-01 22:41:22.331776,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,NOVUM MEDICAL PRODUCTS
MDPBCPE03H,,Default,virtual,Default Category,base,ContourPlus Bladder Control Pads,,"<ul><li> Cloth-like outer cover provides a soft feeling on the skin and discreet fit</li><li> Elastic leg gathers help prevent leaks</li><li> Superabsorbent core keeps moisture away from skin and controls odors</li><li> Contoured design offers a comfortable fit</li><li> Available in sizes moderate (5-1/2"" x 10-1/2""), maximum (6-1/2"" x 13-1/2"") and ultimate (8"" x 17"")</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Bard Peripheral Vascular FEM06100 - McKesson Medical-Surgical,,Endovascular Stent Graft Fluency® Plus 8 Fr. 117 cm Bard Peripheral Vascular FEM06100,,,,,,,,,2022-05-01 22:35:33.077994,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
MDPMDS193095V,,Default,virtual,Default Category,base,Stainless Steel Glove Dispensers,,"<ul><li> Stainless steel glove box holders are wall mountable, horizontal or vertical</li><li> Available in different sizes</li><li> Direct item, non-returnable</li><li> Please note, item MDS193095V can only be mounted vertically</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Cook Medical G49905 - McKesson Medical-Surgical,,Ureteral Stent Universa® Double Pigtail 6 Fr. 24 cm Hydrophilic Coated Cook Medical G49905,,,,,,,,,2022-05-01 22:37:54.638479,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
MDPBND661236,,Default,virtual,Default Category,base,CPR Ventilation Timing Lights,,,,,Taxable Goods,Not Visible Individually,0,,,,,Cook Medical G15050 - McKesson Medical-Surgical,,Ureteral Stent C-Flex® 10 Fr. 12 cm Cook Medical G15050,,,,,,,,,2022-05-01 22:37:27.090029,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,"O-TWO MEDICAL TECHNOLOGIES, INC."
MDPMND112421A,,Default,virtual,Default Category,base,Mindray A5 Advanced Anesthesia System,,,,,Taxable Goods,Not Visible Individually,0,,,,,Cook Medical G21799 - McKesson Medical-Surgical,,Biliary Stent Cotton-Huibregtse® 11.5 Fr. 7 cm Cook Medical G21799,,,,,,,,,2022-05-01 22:38:01.136473,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MINDRAY DS USA INC
MDPZOL8000101001,,Default,virtual,Default Category,base,External Paddles For Zoll defibrillators,,,,,Taxable Goods,Not Visible Individually,0,,,,,Bard Peripheral Vascular FEM10120 - McKesson Medical-Surgical,,Endovascular Stent Graft Fluency® Plus 9 Fr. Bard Peripheral Vascular FEM10120,,,,,,,,,2022-05-01 22:35:48.845293,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,ZOLL MEDICAL CORPORATION
MDPDFTRACA2911NA,,Default,virtual,Default Category,base,Lifeline ARM Automated Chest Compression Device,,"<ul><li> Use the Lifeline ARM device to perform mechanical chest compressions when effective manual CPR is not possible</li><li> With its intuitive user interface and automated operation, this device helps ensure effective CPR with compression depth and rate as recommended in current AHA/ERC guidelines</li><li> Device features a battery with a long life of 3 years and fast recharge time</li><li> Kit includes chest compression module, frame, backboard, battery, carrying case, 3 interface pads, stabilization strap, power module, quick start guide and users' manual</li><li> Optional service plans include inspection, preventive maintenance, performance test using manufacturer-developed procedures every 18 months, installation of software updates and more</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Cook Medical G49874 - McKesson Medical-Surgical,,Ureteral Stent Set Universa® Double Pigtail 6 Fr. 26 cm Hydrophilic Coated Cook Medical G49874,,,,,,,,,2022-05-01 22:38:08.877484,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,"DEFIBTECH, LLC"
MDPAUPJN440,,Default,virtual,Default Category,base,AESCULAP Full-Size Container,,<ul><li> Full-size container that features perforated bottoms with retention plates</li><li> Container requires 4 round filters for use</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Cook Medical G14794 - McKesson Medical-Surgical,,Ureteral Stent Set C-Flex® Double Pigtail 3.7 Fr. 8 cm Cook Medical G14794,,,,,,,,,2022-05-01 22:37:57.997610,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,AESCULAP INC
MDPMDS2100002,,Default,virtual,Default Category,base,Micro Containers,,"<ul><li> Silicone rail sterilization container is designed to hold ENT, hand, vascular, micro and neuro instruments</li><li> Lids securely hold instruments in place</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Bard Peripheral Vascular FEM08060 - McKesson Medical-Surgical,,Endovascular Stent Graft Fluency® Plus 9 Fr. 80 cm Bard Peripheral Vascular FEM08060,,,,,,,,,2022-05-01 22:35:48.138384,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
MDPZOL800002601H,,Default,virtual,Default Category,base,Zoll AED Airway Adapter,,"<ul> <li>Airway adapter for Zoll AED E, M and R series</li><li> Single-patient use to reduce cross-contamination</li> </ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Cook Medical G49941 - McKesson Medical-Surgical,,Ureteral Stent Universa® Double Pigtail 6 Fr. 24 cm Hydrophilic Coated Cook Medical G49941,,,,,,,,,2022-05-01 22:37:13.307680,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,ZOLL MEDICAL CORPORATION
MDPCOKG25082,,Default,virtual,Default Category,base,SteadySheath Tissue Stabilization Sheaths,,"The SteadySheath Evolution Tissue Stabilization Sheath is intended for use in patients requiring the percutaneous dilation of tissue surrounding cardiac leads, indwelling catheters and foreign objects.",,,Taxable Goods,Not Visible Individually,0,,,,,Cook Medical G21739 - McKesson Medical-Surgical,,Biliary Stent Oasis® 6 Fr. 0.035 Inch Cook Medical G21739,,,,,,,,,2022-05-01 22:37:00.122240,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,COOK INC
MDPEVSBL304313RH,,Default,virtual,Default Category,base,Medline Biohazard Liners,,"<ul><li> Used in healthcare facilities to safely collect and dispose of hazardous medical waste such as linen, blood products, and materials contaminated with bodily fluids</li><li> Encourage proper handling and disposal, helping to protect workers from unnecessary exposure and ensure disposal procedures are followed</li><li> Use these bags in hamper stands or receptacles to keep them open</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Olympus America Inc 5554514 - McKesson Medical-Surgical,,Ureteral Stent Lubri-Flex® 4.5 Fr. 14 cm Hydrophilic Coated Olympus America Inc 5554514,,,,,,,,,2022-05-01 22:41:33.189866,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
MDPPHY1113000002,,Default,virtual,Default Category,base,Physio-Control QUIK-COMBO Test Plug,,Test plug connects to QUIK-COMBO therapy cable to test cable integrity.,,,Taxable Goods,Not Visible Individually,0,,,,,Cook Medical G49865 - McKesson Medical-Surgical,,Firm Ureteral Stent Set Universa® Pigtail 5 Fr. 24 cm Hydrophilic Coated Cook Medical G49865,,,,,,,,,2022-05-01 22:37:18.386867,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,PHYSIO-CONTROL CORPO
MDPZOL800000252,,Default,virtual,Default Category,base,Accessories for Zoll Defibrillators,,<ul><li> Accessories for Zoll defibrillators</li><li> Assist with application of defibrillators</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Bard Peripheral Vascular FEM09120 - McKesson Medical-Surgical,,Endovascular Stent Graft Fluency® Plus 9 Fr. Bard Peripheral Vascular FEM09120,,,,,,,,,2022-05-01 22:35:44.478024,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,ZOLL MEDICAL CORPORATION
MDPWST6595,,Default,virtual,Default Category,base,Westmed Hauge Airways,,Hauge Airway Kit,,,Taxable Goods,Not Visible Individually,0,,,,,Bard EX061003CS - McKesson Medical-Surgical,,Biliary Stent Lifestent® 6 mm Stent / 6 Fr. Catheter 100 mm Stent / 130 cm Catheter Nickel-Titanim Alloy Bard EX061003CS,,,,,,,,,2022-05-01 22:35:18.970449,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,SUNMED
MDPZOL8700075201,,Default,virtual,Default Category,base,AutoPulse Li-Ion Battery by Zoll,,,,,Taxable Goods,Not Visible Individually,0,,,,,Olympus America Inc 5202700 - McKesson Medical-Surgical,,Ureteral Stent Double-J® Closed Tip 6.0 Fr. 22 cm Silicone Olympus America Inc 5202700,,,,,,,,,2022-05-01 22:40:58.996451,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,ZOLL MEDICAL CORPORATION
MDPNMI5820003,,Default,virtual,Default Category,base,Nonin Medical CO2 Nasal Cannulas,,,,,Taxable Goods,Not Visible Individually,0,,,,,Olympus America Inc 5202800 - McKesson Medical-Surgical,,Ureteral Stent Double-J® Closed Tip 6 Fr. 24 cm Silicone Olympus America Inc 5202800,,,,,,,,,2022-05-01 22:41:00.501706,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,NONIN MEDICAL INC
MDPAED9171,,Default,virtual,Default Category,base,Powerheart AED G3 Plus USB Adapter,,<ul><li> USB to Serial Adapter Cable</li><li> Used to convert the Cardiac Science Communications Cable (or G3 PRO IR cable) from serial to USB</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Bard Peripheral Vascular FAF07050 - McKesson Medical-Surgical,,Endovascular Stent Graft Flair® 7 mm Stent / 9 Fr. Catheter 50 mm Stent / 80 cm Catheter Polytetrafluoroethylene (ePTFE) / Nitinol Bard Peripheral Vascular FAF07050,,,,,,,,,2022-05-01 22:35:45.875283,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,CARDIAC SCIENCE INC
MDPMDS194097B,,Default,virtual,Default Category,base,White Powder-Coated Steel Glove Dispensers,,"<ul><li> White powder-coated metal glove box holders</li><li> Wall mountable, horizontal or vertical</li><li> Available in different sizes</li><li> Direct item, non-returnable</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Cook Medical G48026 - McKesson Medical-Surgical,,Duodenal Stent Evolution® 9 cm Nitinol Cook Medical G48026,,,,,,,,,2022-05-01 22:37:44.203369,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
MDPFBC1040,,Default,virtual,Default Category,base,FitRight Bladder Control Pads,,"<ul><li> Discreet contoured design features absorbent core to lock in moisture and odor and keep skin dry</li><li> Waterproof backsheet is soft, comfortable and fabric-like; won't make crinkle noises like plastic backsheets</li><li> Moisture-wicking topsheet features a tasteful design for feminine appearance</li><li> Adhesive strip gently holds the pad in place in any type of underwear</li><li> Individually wrapped to go anywhere with discretion</li><li> <a href="" https://www.medline.com/product/Bladder-Pad-Liners/Bladder-Control-Pads/Z05-PF167480?question=FBC1010&amp;index=P1&amp;indexCount=1#mrkMore "" target=""_blank""> Learn more about FitRight Bladder Control Pads</a>",,,Taxable Goods,Not Visible Individually,0,,,,,Cook Medical G53691 - McKesson Medical-Surgical,,Ureteral Stent Set Universa® Double Pigtail 6 Fr. 22 cm Polyurethane Cook Medical G53691,,,,,,,,,2022-05-01 22:37:01.193054,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
MDPWAG1V26ASA,,Default,virtual,Default Category,base,Steriset Half-Size Sterilization Containers,,"<ul><li> Ideal for smaller loads such as minor sets and D&amp;C's</li><li> Coordinate the colors of all your trays by customizing the color of the handle and ID label</li><li> Organizing sets by procedure with color coding helps promote best practices and helps improve efficiency</li><li> Available in various heights to suit your needs</li><li> Images shown are some examples of the color options; contact your Medline Sales Representative for more information</li><li> <a href="" https://www.medline.com/product/Half-Steriset-Sterilization-Containers/Sterilization-Containers/Z05-PF66395#mrkMore "" target=""_blank""> Learn more about SteriSet Sterilization Containers</a></li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Bard EX061701CS - McKesson Medical-Surgical,,Biliary Stent Lifestent® 6 mm Stent / 6 Fr. Catheter 170 mm Stent / 80 cm Catheter Nickel-Titanim Alloy Bard EX061701CS,,,,,,,,,2022-05-01 22:35:15.423296,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
MDPKSIG35007REEA,,Default,virtual,Default Category,base,G3 Quicklook AED Backpacks,,"<ul><li> All-in-one first responder AED backpack ideal for use in public areas</li><li> QuickZip access to main compartment through back panel, maintaining access to contents and AED</li><li> Single-buckle EMS AED pocket offers quick access to the Defibrillator</li><li> Tarpaulin bottom panel for protection from abrasion and the elements</li><li> Other features include molded foam shoulder straps, internal hook-and-loop straps to secure contents, protective foam lining, large side pockets and quick-stash pocket</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Bard Peripheral Vascular F8008TWS - McKesson Medical-Surgical,,Vascular Graft IMPRA® 8 mm X 80 cm Polytetrafluoroethylene (ePTFE) Bard Peripheral Vascular F8008TWS,,,,,,,,,2022-05-01 22:35:40.620351,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,STATPACKS
MDPBND661237,,Default,virtual,Default Category,base,CPR Ventilation Timing Lights,,,,,Taxable Goods,Not Visible Individually,0,,,,,Bard Peripheral Vascular FEM07080 - McKesson Medical-Surgical,,Endovascular Stent Graft Fluency® Plus 9 Fr. Bard Peripheral Vascular FEM07080,,,,,,,,,2022-05-01 22:35:41.323707,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,"O-TWO MEDICAL TECHNOLOGIES, INC."
MDPEVSBL243212RP,,Default,virtual,Default Category,base,Medline Biohazard Liners,,"<ul><li> Used in healthcare facilities to safely collect and dispose of hazardous medical waste such as linen, blood products, and materials contaminated with bodily fluids</li><li> Encourage proper handling and disposal, helping to protect workers from unnecessary exposure and ensure disposal procedures are followed</li><li> Use these bags in hamper stands or receptacles to keep them open</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Cook Medical G48173 - McKesson Medical-Surgical,,Nephroureterostomy Stent Ultrathane® Pigtail 8.5 Fr. 22 cm Hydrophilic Coated Cook Medical G48173,,,,,,,,,2022-05-01 22:37:36.969680,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
