sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels,manufacturer
MDPZOL80090750,,Default,virtual,Default Category,base,OneStep Pacing Cable,,<ul><li> OneStep Pacing cable for the Zoll R-Series</li><li> Supports both real CPR Help and OneStep Pacing</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Cook Medical G15123 - McKesson Medical-Surgical,,Ureteral Stent Set Double Pigtail 7 Fr. 22 cm Silicone Cook Medical G15123,,,,,,,,,2022-05-01 22:36:51.754889,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,ZOLL MEDICAL CORPORATION
MDPZOL800026501,,Default,virtual,Default Category,base,Pediatric/Adult Airway Adapters,,"<ul><li> Airway adapter compatible for use with Zoll's E-Series, M-Series, R-series and CCT devices</li><li> Single-use to reduce risk of cross contamination</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Bard Peripheral Vascular FAS09050 - McKesson Medical-Surgical,,Endovascular Stent Graft Flair® 8 mm Stent / 9 Fr. Catheter 50 mm Stent / 80 cm Catheter Polytetrafluoroethylene (ePTFE) / Nitinol Bard Peripheral Vascular FAS09050,,,,,,,,,2022-05-01 22:35:36.091048,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,ZOLL MEDICAL CORPORATION
MDPMPHBD2-1CL,,Default,virtual,Default Category,base,Marco 2 Drawer Bassinets,,"<ul><li> 10° tilt capacity</li><li> Dual handles</li><li> 5"" casters (2 locking, 2 nonlocking)</li><li> Self-closing with heavy-duty drawers that stay closed during transport</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Bard Peripheral Vascular F8006TW - McKesson Medical-Surgical,,Vascular Graft IMPRA® 6 mm X 80 cm Polytetrafluoroethylene (ePTFE) Bard Peripheral Vascular F8006TW,,,,,,,,,2022-05-01 22:35:27.122417,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,AMICO CORPORATION
MDPZOL83050001,,Default,virtual,Default Category,base,4 Bay SurePower Charger with 4 Charger Adapters,,<ul><li> 4 bay charging system with 4 Propaq MD battery charging adapters</li><li> Compatible with Zoll's Propaq and X-Series systems</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Cook Medical G23349 - McKesson Medical-Surgical,,Ureteral Stent Set Universa® Double Pigtail 6 Fr. 28 cm Polyurethane Cook Medical G23349,,,,,,,,,2022-05-01 22:38:05.857411,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,ZOLL MEDICAL CORPORATION
MDPZOL80000353,,Default,virtual,Default Category,base,Accessories for Zoll Defibrillators,,<ul><li> Accessories for Zoll defibrillators</li><li> Assist with application of defibrillators</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Cook Medical G22111 - McKesson Medical-Surgical,,Pancreatic Stent Geenen® 5 Fr. 5 cm Cook Medical G22111,,,,,,,,,2022-05-01 22:37:34.470490,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,ZOLL MEDICAL CORPORATION
MDPMDT021353,,Default,virtual,Default Category,base,Blockade Hamper Bags,,<ul><li> 100% polyester provides a high level of fluid-protection</li><li> For bagging and transporting soiled linens</li><li> Low cost per use: retains fluid-resistant properties for 75 processings</li><li> Bags only; hamper not included</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Olympus America Inc 5496028 - McKesson Medical-Surgical,,Ureteral Stent Uro-Guide™ Double-J® Open Tip 6 Fr. 28 cm Silicone Olympus America Inc 5496028,,,,,,,,,2022-05-01 22:41:27.904267,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
MDPMPHP2909912U,,Default,virtual,Default Category,base,Alpha Foldable Bag Holders Parts,,<ul><li> Parts for foldable bag holder</li><li> Helps cleaning cart in working order</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Cook Medical G17669 - McKesson Medical-Surgical,,Urethral Stent Koyle Diaper Straight 8.0 Fr. 50 cm Cook Medical G17669,,,,,,,,,2022-05-01 22:37:41.448810,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,FILMOP
MDPEVSBL333912RP,,Default,virtual,Default Category,base,Medline Biohazard Liners,,"<ul><li> Used in healthcare facilities to safely collect and dispose of hazardous medical waste such as linen, blood products, and materials contaminated with bodily fluids</li><li> Encourage proper handling and disposal, helping to protect workers from unnecessary exposure and ensure disposal procedures are followed</li><li> Use these bags in hamper stands or receptacles to keep them open</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Bard Peripheral Vascular FAS08050 - McKesson Medical-Surgical,,Endovascular Stent Graft Flair® 8 mm Stent / 9 Fr. Catheter 50 mm Stent / 80 cm Catheter Polytetrafluoroethylene (ePTFE) / Nitinol Bard Peripheral Vascular FAS08050,,,,,,,,,2022-05-01 22:35:30.441060,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
MDPZOL80000359,,Default,virtual,Default Category,base,Oral/Nasal CO2 Sidestream Cable with O2 Cannula,,"<ul><li> This sidestream cable with cannula is for pediatric use</li><li> Compatible with Zoll Medical's E Series, M Series, R Series and CCT defibrillators/monitors</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Cook Medical G14639 - McKesson Medical-Surgical,,Ureteral Stent Set C-Flex® Double Pigtail 20 Fr. 70 cm Polyurethane Cook Medical G14639,,,,,,,,,2022-05-01 22:37:16.166702,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,ZOLL MEDICAL CORPORATION
MDPPHY1260000043,,Default,virtual,Default Category,base,Lifepak 20E Accessories,,<ul><li> Accessories for use with the Lifepak 20E defibrillator</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Cook Medical G22110 - McKesson Medical-Surgical,,Pancreatic Stent Geenen® Pancreatic 5 Fr. 4 cm Cook Medical G22110,,,,,,,,,2022-05-01 22:37:14.137656,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,PHYSIO-CONTROL CORPO
MDPHTBA5842SXR01,,Default,virtual,Default Category,base,Printed Soiled Blue Healthcare Rolled Liners,,<ul><li> Liners are manufactured with the highest quality resins for superior strength and abrasion resistance</li><li> Each bag is produced with star-sealed bottoms which provide the most leakproof seal available</li><li> Printed in English and Spanish</li><li> Packed in a coreless roll configuration for ease of use and come in convenient cases with dual dispensing openings for easy product access</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Cook Medical G23348 - McKesson Medical-Surgical,,Ureteral Stent Set Universa® Double Pigtail 6 Fr. 26 cm Polyurethane Cook Medical G23348,,,,,,,,,2022-05-01 22:37:31.310307,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,HERITAGE BAG
MDPAUPJF224R,,Default,virtual,Default Category,base,AESCULAP SterilContainer System,,"<ul><li> Reliable...for patients and hospital staff. Aesculap SterilContainer products ensure proper storage, transportation and sterilization of surgical instruments.</li><li> Cost-effective reusable container system... low operating expense and typical 10+ year service life.</li><li> Easy to handle...simple, fast and efficient - lightweight aluminum and ergonomic handles.</li><li> Clear identification...using colored lids, indicator labels, identification labels and barcoding... clearly identifiable and standardized, easy to track and document.</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Olympus America Inc 5496026 - McKesson Medical-Surgical,,Ureteral Stent Uro-Guide™ Double-J® Open Tip 6 Fr. 26 cm Silicone Olympus America Inc 5496026,,,,,,,,,2022-05-01 22:41:04.531577,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,AESCULAP INC
MDPSZY01BM1000CS,,Default,virtual,Default Category,base,CPR Ventilation Timing Lights,,,,,Taxable Goods,Not Visible Individually,0,,,,,Bard Peripheral Vascular FAS08030 - McKesson Medical-Surgical,,Endovascular Stent Graft Flair® 8 mm Stent / 9 Fr. Catheter 30 mm Stent / 80 cm Catheter Polytetrafluoroethylene (ePTFE) / Nitinol Bard Peripheral Vascular FAS08030,,,,,,,,,2022-05-01 22:35:43.800718,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,"O-TWO MEDICAL TECHNOLOGIES, INC."
MDPHWP03178051,,Default,virtual,Default Category,base,Microstream Smart CapnoLine Guard,,<ul><li> Microstream sampling line helps monitor etCO2 in intubated and nonintubated patients</li><li> Guard intended for use in upper endoscopy procedures</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Bard 090622SL - McKesson Medical-Surgical,,Ureteral Stent with Guidewire Bardex® Double Pigtail 6 Fr. 22 cm Polyurethane Bard 090622SL,,,,,,,,,2022-05-01 22:35:19.642177,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,ROYAL PHILIPS
MDPMAP102805,,Default,virtual,Default Category,base,MetriCide 28 Disinfectant,,<ul><li>Can be used and reused as a sterilant and high-level disinfectant for up to 28 days</li><li>Recommended for immersible and heat-sensitive equipment and instruments </li><li>2.5% buffered glutaraldehyde </li><li>No dilution required</li><li>Surfactant included</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Bard 777428 - McKesson Medical-Surgical,,Ureteral Stent with Guidewire InLay® Double Pigtail 4.7 Fr. 28 cm Hydrophilic Coated Bard 777428,,,,,,,,,2022-05-01 22:35:24.265401,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,METREX RESEARCH
MDPAED1702120,,Default,virtual,Default Category,base,Powerheart G3 Pro AED Cable,,<ul><li> Use this cable to connect the Powerheart G3 AED to a PC for data transfer</li><li> Allows access to information following rescues</li><li> Facilitates record keeping of the unit's information</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Bard 777426 - McKesson Medical-Surgical,,Ureteral Stent with Guidewire InLay® Double Pigtail 4.7 Fr. 26 cm Hydrophilic Coated Bard 777426,,,,,,,,,2022-05-01 22:35:23.555829,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,CARDIAC SCIENCE INC
MDPNON024042Z,,Default,virtual,Default Category,base,Infectious Linen Liners,,"<ul><li> Used in healthcare facilities to safely collect and dispose of hazardous medical waste such as linen, blood products, and materials contaminated with bodily fluids</li><li> Encourage proper handling and disposal, helping to protect workers from unnecessary exposure and ensure disposal procedures are followed</li><li> Color-coding biohazard symbols and bilingual markings help keep materials separated</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Bard 778622 - McKesson Medical-Surgical,,Ureteral Stent InLay® Double Pigtail 6 Fr. 22 cm Hydrophilic Coated Bard 778622,,,,,,,,,2022-05-01 22:35:22.737402,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
MDPHTBA6043TXR,,Default,virtual,Default Category,base,Printed Soiled Blue Healthcare Rolled Liners,,<ul><li> Liners are manufactured with the highest quality resins for superior strength and abrasion resistance</li><li> Each bag is produced with star-sealed bottoms which provide the most leakproof seal available</li><li> Printed in English and Spanish</li><li> Packed in a coreless roll configuration for ease of use and come in convenient cases with dual dispensing openings for easy product access</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Bard 778628 - McKesson Medical-Surgical,,Ureteral Stent InLay® Double Pigtail 6 Fr. 28 cm Hydrophilic Coated Bard 778628,,,,,,,,,2022-05-01 22:35:30.881328,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,HERITAGE BAG
MDPPHY210000001,,Default,virtual,Default Category,base,LIFEPAK Wall Mount Brackets,,Wall Mount Bracket for LIFEPAK 1000 or LIFEPAK 500 Defibrillators,,,Taxable Goods,Not Visible Individually,0,,,,,Bard 776600 - McKesson Medical-Surgical,,Ureteral Stent with Guidewire InLay® Double Pigtail 4.7 Fr. 22 to 32 cm Hydrophilic Coated Bard 776600,,,,,,,,,2022-05-01 22:35:30.099997,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,PHYSIO-CONTROL CORPO
MDPMDS194095B,,Default,virtual,Default Category,base,Stainless Steel Glove Dispensers,,"<ul><li> Stainless steel glove box holders are wall mountable, horizontal or vertical</li><li> Available in different sizes</li><li> Direct item, non-returnable</li><li> Please note, item MDS193095V can only be mounted vertically</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Bard 788626 - McKesson Medical-Surgical,,Ureteral Stent InLay Optima® Double Pigtail 6 Fr. 26 cm Polymer Bard 788626,,,,,,,,,2022-05-01 22:35:28.845495,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
MDPMQIOL80000370,,Default,virtual,Default Category,base,CPR Connector by Zoll Medical,,"<ul><li> CPR connector intended for use with Zoll's E-Series, M-Series, X-Series, AED Plus and CCT systems</li><li> Designed for easy attachment</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Bard 778400 - McKesson Medical-Surgical,,Ureteral Stent InLay VersaFit® Double Pigtail 4.7 Fr. 22 to 32 cm Hydrophilic Coated Bard 778400,,,,,,,,,2022-05-01 22:35:37.378036,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,ZOLL MEDICAL CORPORATION
MDPZOL800200501,,Default,virtual,Default Category,base,X Series Accesories by Zoll,,,,,Taxable Goods,Not Visible Individually,0,,,,,Bard 787630 - McKesson Medical-Surgical,,Ureteral Stent with Guidewire InLay Optima® Double Pigtail 6 Fr. 30 cm Polymer Bard 787630,,,,,,,,,2022-05-01 22:35:33.932543,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,ZOLL MEDICAL CORPORATION
MDPWWSCP5410,,Default,virtual,Default Category,base,Septal-H Gentle Cannula Stabilization Devices,,<ul><li> Hydrocolloid base is gentle on skin and prevents epidermal stripping</li><li> No skin residue after removal</li><li> Allows easy repositioning of cannula or tubes</li><li> Can also be used as a feeding tube securement device</li><li> Serves as a skin barrier when used without the hook-and-loop closure</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Bard 776400 - McKesson Medical-Surgical,,Ureteral Stent with Guidewire InLay® Double Pigtail 4.7 Fr. 22 to 32 cm Hydrophilic Coated Bard 776400,,,,,,,,,2022-05-01 22:35:33.175492,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,SUNMED
MDPHTBA6043TXRHH,,Default,virtual,Default Category,base,Printed Soiled Blue Healthcare Rolled Liners,,<ul><li> Liners are manufactured with the highest quality resins for superior strength and abrasion resistance</li><li> Each bag is produced with star-sealed bottoms which provide the most leakproof seal available</li><li> Printed in English and Spanish</li><li> Packed in a coreless roll configuration for ease of use and come in convenient cases with dual dispensing openings for easy product access</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Bard 788724 - McKesson Medical-Surgical,,Ureteral Stent InLay Optima® Double Pigtail 7 Fr. 24 cm Polymer Bard 788724,,,,,,,,,2022-05-01 22:35:32.070847,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,HERITAGE BAG
MDPWAGSAMP,,Default,virtual,Default Category,base,Konig Half-Size Sample Containers,,<ul><li> Container</li><li> 1/2 size</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,Bard 778624 - McKesson Medical-Surgical,,Ureteral Stent InLay® Double Pigtail 6 Fr. 24 cm Hydrophilic Coated Bard 778624,,,,,,,,,2022-05-01 22:35:27.272695,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,MEDLINE
MDPCOKG25083,,Default,virtual,Default Category,base,SteadySheath Tissue Stabilization Sheaths,,"The SteadySheath Evolution Tissue Stabilization Sheath is intended for use in patients requiring the percutaneous dilation of tissue surrounding cardiac leads, indwelling catheters and foreign objects.",,,Taxable Goods,Not Visible Individually,0,,,,,Bard 090624SL - McKesson Medical-Surgical,,Ureteral Stent with Guidewire Bardex® Double Pigtail 6 Fr. 24 cm Polyurethane Bard 090624SL,,,,,,,,,2022-05-01 22:35:27.443285,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,COOK INC
MDPZOL8000026201,,Default,virtual,Default Category,base,Zoll AED Airway Adapter,,"<ul> <li>Airway adapter for Zoll AED E, M and R series</li><li> Single-patient use to reduce cross-contamination</li> </ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Bard 787628 - McKesson Medical-Surgical,,Ureteral Stent with Guidewire InLay Optima® Double Pigtail 6 Fr. 28 cm Polymer Bard 787628,,,,,,,,,2022-05-01 22:35:36.172811,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,ZOLL MEDICAL CORPORATION
MDPMQI1FA00000EN,,Default,virtual,Default Category,base,Lifeline ARM Automated Chest Compression Device,,"<ul><li> Use the Lifeline ARM device to perform mechanical chest compressions when effective manual CPR is not possible</li><li> With its intuitive user interface and automated operation, this device helps ensure effective CPR with compression depth and rate as recommended in current AHA/ERC guidelines</li><li> Device features a battery with a long life of 3 years and fast recharge time</li><li> Kit includes chest compression module, frame, backboard, battery, carrying case, 3 interface pads, stabilization strap, power module, quick start guide and users' manual</li><li> Optional service plans include inspection, preventive maintenance, performance test using manufacturer-developed procedures every 18 months, installation of software updates and more</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Bard 778424 - McKesson Medical-Surgical,,Ureteral Stent InLay® Double Pigtail 4.7 Fr. 24 cm Hydrophilic Coated Bard 778424,,,,,,,,,2022-05-01 22:35:34.761597,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,"DEFIBTECH, LLC"
MDPZOL8000058001,,Default,virtual,Default Category,base,Zoll X Series Battery and Charger Accessories,,,,,Taxable Goods,Not Visible Individually,0,,,,,McKesson Medical Surgical 25-67 - McKesson Medical-Surgical,,General Purpose Glove McKesson Large Vinyl Translucent Beaded Cuff NonSterile McKesson Medical Surgical 25-67,,,,,,,,,2022-05-01 22:32:10.717035,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,ZOLL MEDICAL CORPORATION
MDPMPHBDD-1MO,,Default,virtual,Default Category,base,"Marco Bassinets with Drawer, Closed Door Storage and Table",,<ul><li> Drawer and storage area with door for supplies of various sizes </li><li> Heavy-duty drawer slides are self-closing and stay closed during transport </li><li> Pullout table provides a handy surface for a laptop or writing pad</li><li> Wall protection with bumper and T-mold edge</li></ul>,,,Taxable Goods,Not Visible Individually,0,,,,,McKesson Medical Surgical 25-69 - McKesson Medical-Surgical,,General Purpose Glove McKesson X-Large Vinyl Translucent Beaded Cuff NonSterile McKesson Medical Surgical 25-69,,,,,,,,,2022-05-01 22:32:13.648556,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,AMICO CORPORATION
MDPDFTRCFA1013EN,,Default,virtual,Default Category,base,Lifeline ARM Automated Chest Compression Device,,"<ul><li> Use the Lifeline ARM device to perform mechanical chest compressions when effective manual CPR is not possible</li><li> With its intuitive user interface and automated operation, this device helps ensure effective CPR with compression depth and rate as recommended in current AHA/ERC guidelines</li><li> Device features a battery with a long life of 3 years and fast recharge time</li><li> Kit includes chest compression module, frame, backboard, battery, carrying case, 3 interface pads, stabilization strap, power module, quick start guide and users' manual</li><li> Optional service plans include inspection, preventive maintenance, performance test using manufacturer-developed procedures every 18 months, installation of software updates and more</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Graham-Field 9666 - McKesson Medical-Surgical,,Infection Control Glove Grafco® Medium / Large Cotton White NonBeaded Cuff NonSterile Graham-Field 9666,,,,,,,,,2022-05-01 22:44:11.104224,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,"DEFIBTECH, LLC"
MDPMQICFA1000EN,,Default,virtual,Default Category,base,Lifeline ARM Automated Chest Compression Device,,"<ul><li> Use the Lifeline ARM device to perform mechanical chest compressions when effective manual CPR is not possible</li><li> With its intuitive user interface and automated operation, this device helps ensure effective CPR with compression depth and rate as recommended in current AHA/ERC guidelines</li><li> Device features a battery with a long life of 3 years and fast recharge time</li><li> Kit includes chest compression module, frame, backboard, battery, carrying case, 3 interface pads, stabilization strap, power module, quick start guide and users' manual</li><li> Optional service plans include inspection, preventive maintenance, performance test using manufacturer-developed procedures every 18 months, installation of software updates and more</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Ansell 5789016 - McKesson Medical-Surgical,,Utility Glove Medium Latex / Nitrile Blue 13 Inch Straight Cuff NonSterile Ansell 5789016,,,,,,,,,2022-05-01 22:35:19.040571,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,"DEFIBTECH, LLC"
MDPDFTRCFU1000G,,Default,virtual,Default Category,base,Lifeline ARM Automated Chest Compression Device,,"<ul><li> Use the Lifeline ARM device to perform mechanical chest compressions when effective manual CPR is not possible</li><li> With its intuitive user interface and automated operation, this device helps ensure effective CPR with compression depth and rate as recommended in current AHA/ERC guidelines</li><li> Device features a battery with a long life of 3 years and fast recharge time</li><li> Kit includes chest compression module, frame, backboard, battery, carrying case, 3 interface pads, stabilization strap, power module, quick start guide and users' manual</li><li> Optional service plans include inspection, preventive maintenance, performance test using manufacturer-developed procedures every 18 months, installation of software updates and more</li></ul>",,,Taxable Goods,Not Visible Individually,0,,,,,Brymill Cryogenic Systems 605M - McKesson Medical-Surgical,,Cryogenic Glove Cryo-Gloves® Mid-Arm Size 9 Water Resistant Material Blue 14 to 15 Inch Straight Cuff NonSterile Brymill Cryogenic Systems 605M,,,,,,,,,2022-05-01 22:37:29.869446,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,"DEFIBTECH, LLC"
MDPB-D305448,,Default,virtual,Default Category,base,BD Glove Boxes,,Glove Box Cabinet with Bracket,,,Taxable Goods,Not Visible Individually,0,,,,,Ansell 8986 - McKesson Medical-Surgical,,Utility Glove Medium Flock Lined Latex Yellow 12 Inch Straight Cuff NonSterile Ansell 8986,,,,,,,,,2022-05-01 22:35:37.160066,,12/21/23,,Block after Info Column,,,,Use config,,,,,Product -- Full Width,,Use config,,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,BD
